inventory_row_id	raw_reported_form	paper_ids	disposition	verification_state	verified_expansion_if_supported	collision_ids	alias_collision_state	source_local_scope	PINN_type_eligibility	raw_parenthetical_text
PT4D-0228	spatiotemporal decomposition PINN	778	decomposition_or_time_marching_strategy_not_yet_a_type	supported_by_raw_source_supplied_expansion			none_registered	single_paper_candidate	conditional_method_dimension_candidate	
PT4D-0229	PINN-DD	781	decomposition_or_time_marching_strategy_not_yet_a_type	supported_by_raw_source_supplied_expansion		C023;C026	hard_no_merge;hard_no_merge	paper_scoped_or_unresolved	conditional_method_dimension_candidate	
PT4D-0230	domain decomposition PINN	781	decomposition_or_time_marching_strategy_not_yet_a_type	supported_by_raw_source_supplied_expansion			none_registered	single_paper_candidate	conditional_method_dimension_candidate	
PT4D-0231	GAN-PINN	787	architecture_or_backbone_coupled_not_yet_a_type	needs_primary_source_verification		C016	adjacent_concept_non_equivalence	single_paper_candidate	conditional_method_dimension_candidate	
PT4D-0232	CI-PINN	792	likely_PINN_variant_needs_primary_source_verification	needs_primary_source_verification			none_registered	single_paper_candidate	eligible_unverified_candidate	
PT4D-0233	Coupled Integral PINN	792	likely_PINN_variant_needs_primary_source_verification	needs_primary_source_verification			none_registered	single_paper_candidate	eligible_unverified_candidate	
PT4D-0234	PINN-WE	793	likely_PINN_variant_needs_primary_source_verification	needs_primary_source_verification			none_registered	single_paper_candidate	eligible_unverified_candidate	
PT4D-0235	attention-based PINN	794	likely_PINN_variant_needs_primary_source_verification	needs_primary_source_verification			none_registered	single_paper_candidate	eligible_unverified_candidate	
PT4D-0236	Tr-PINN	796	architecture_or_backbone_coupled_not_yet_a_type	supported_by_raw_source_supplied_expansion			none_registered	single_paper_candidate	conditional_method_dimension_candidate	
PT4D-0237	Transformer PINN	796	architecture_or_backbone_coupled_not_yet_a_type	needs_primary_source_verification			none_registered	single_paper_candidate	conditional_method_dimension_candidate	
PT4D-0238	PIG-GAN	798	architecture_or_backbone_coupled_not_yet_a_type	needs_primary_source_verification		C016	adjacent_concept_non_equivalence	single_paper_candidate	conditional_method_dimension_candidate	
PT4D-0239	Physics-Informed Generator GAN	798	architecture_or_backbone_coupled_not_yet_a_type	needs_primary_source_verification			none_registered	single_paper_candidate	conditional_method_dimension_candidate	
PT4D-0240	PIDCNN	801	architecture_or_backbone_coupled_not_yet_a_type	needs_primary_source_verification		C018	same_form_homograph	paper_scoped_or_unresolved	conditional_method_dimension_candidate	
PT4D-0241	deep convolutional PINN	801	likely_PINN_variant_needs_primary_source_verification	needs_primary_source_verification			none_registered	single_paper_candidate	eligible_unverified_candidate	
PT4D-0242	convolutional PINN	802	likely_PINN_variant_needs_primary_source_verification	needs_primary_source_verification			none_registered	single_paper_candidate	eligible_unverified_candidate	
PT4D-0243	radial basis function PINN	804	likely_PINN_variant_needs_primary_source_verification	needs_primary_source_verification			none_registered	single_paper_candidate	eligible_unverified_candidate	
PT4D-0244	Residual-based adaptivity PINN	805	training_or_adaptivity_strategy_not_yet_a_type	supported_by_raw_source_supplied_expansion			none_registered	single_paper_candidate	conditional_method_dimension_candidate	
PT4D-0245	improved PINNs	810	likely_PINN_variant_needs_primary_source_verification	needs_primary_source_verification		C029	source_scoped_meaning_only	paper_scoped_or_unresolved	eligible_unverified_candidate	
PT4D-0246	AT PINNs (self-adaptive and time divide-and-conquer PINN)	811	training_or_adaptivity_strategy_not_yet_a_type	supported_by_raw_source_supplied_expansion			none_registered	single_paper_candidate	conditional_method_dimension_candidate	self-adaptive and time divide-and-conquer PINN
PT4D-0247	HLConcPINN (hidden-layer concatenated PINN)	820	likely_PINN_variant_needs_primary_source_verification	supported_by_raw_source_supplied_expansion			none_registered	single_paper_candidate	eligible_unverified_candidate	hidden-layer concatenated PINN
PT4D-0248	DEEP LEARNING METHOD PINN	827	likely_PINN_variant_needs_primary_source_verification	needs_primary_source_verification			none_registered	single_paper_candidate	eligible_unverified_candidate	
PT4D-0249	EP-PINNs	834	likely_PINN_variant_needs_primary_source_verification	needs_primary_source_verification		C006	case_sensitive_non_equivalence	paper_scoped_or_unresolved	eligible_unverified_candidate	
PT4D-0250	NC-PINN (Navier–Cauchy PINN)	836	equation_or_application_specific_PINN_name	supported_by_raw_source_supplied_expansion			none_registered	single_paper_candidate	conditional_source_specialization_candidate	Navier–Cauchy PINN
PT4D-0251	EIK-PINN (homogeneous eikonal equation PINN)	836	equation_or_application_specific_PINN_name	supported_by_raw_source_supplied_expansion			none_registered	single_paper_candidate	conditional_source_specialization_candidate	homogeneous eikonal equation PINN
PT4D-0252	PiNN (physics-informed neural networks)	838	likely_PINN_variant_needs_primary_source_verification	supported_by_raw_source_supplied_expansion			none_registered	single_paper_candidate	eligible_unverified_candidate	physics-informed neural networks
PT4D-0253	PeRCNN (Physics-Encoded Recurrent Convolutional Neural Network)	838	architecture_or_backbone_coupled_not_yet_a_type	supported_by_raw_source_supplied_expansion			none_registered	single_paper_candidate	conditional_method_dimension_candidate	Physics-Encoded Recurrent Convolutional Neural Network
PT4D-0254	PiNODE (NeuralODE with PINN)	838	likely_PINN_variant_needs_primary_source_verification	supported_by_raw_source_supplied_expansion			none_registered	single_paper_candidate	eligible_unverified_candidate	NeuralODE with PINN
PT4D-0255	VPINN (Variational Petrov-Galerkin PINN VPINN)	839	likely_PINN_variant_needs_primary_source_verification	supported_by_raw_source_supplied_expansion			none_registered	single_paper_candidate	eligible_unverified_candidate	Variational Petrov-Galerkin PINN VPINN
PT4D-0256	XPINN (Extended PINN)	839	likely_PINN_variant_needs_primary_source_verification	supported_by_raw_source_supplied_expansion			none_registered	single_paper_candidate	eligible_unverified_candidate	Extended PINN
PT4D-0257	HFD-PINN (High-Fidelity Data-Driven PIONN)	839	likely_PINN_variant_needs_primary_source_verification	supported_by_raw_source_supplied_expansion		C030	source_text_anomaly_preserve_exactly	single_paper_candidate	eligible_unverified_candidate	High-Fidelity Data-Driven PIONN
PT4D-0258	TFE-PINN (Turbulence-Focused Enhanced PINNs)	839	equation_or_application_specific_PINN_name	supported_by_raw_source_supplied_expansion			none_registered	single_paper_candidate	conditional_source_specialization_candidate	Turbulence-Focused Enhanced PINNs
PT4D-0259	Fed-PINN (Federated PINNs)	839	training_or_adaptivity_strategy_not_yet_a_type	supported_by_raw_source_supplied_expansion			none_registered	single_paper_candidate	conditional_method_dimension_candidate	Federated PINNs
PT4D-0260	MC-PINN (Multiscale Climate PINNs)	839	equation_or_application_specific_PINN_name	supported_by_raw_source_supplied_expansion			none_registered	single_paper_candidate	conditional_source_specialization_candidate	Multiscale Climate PINNs
PT4D-0261	SyCo-PINN (Symbolic-Neural Collaboration PINN)	839	likely_PINN_variant_needs_primary_source_verification	supported_by_raw_source_supplied_expansion			none_registered	single_paper_candidate	eligible_unverified_candidate	Symbolic-Neural Collaboration PINN
PT4D-0262	Inverse PINN	841	source_local_or_author_defined_name	needs_primary_source_verification		C028	adjacent_concept_non_equivalence	paper_scoped_or_unresolved	conditional_source_local_candidate	
PT4D-0263	LSTM-PINN	844	architecture_or_backbone_coupled_not_yet_a_type	needs_primary_source_verification		C013	adjacent_concept_non_equivalence	single_paper_candidate	conditional_method_dimension_candidate	
PT4D-0264	PINNMIMO (Multiple input multiple-output PINN)	845	likely_PINN_variant_needs_primary_source_verification	supported_by_raw_source_supplied_expansion			none_registered	single_paper_candidate	eligible_unverified_candidate	Multiple input multiple-output PINN
PT4D-0265	PINNMISO (Multiple input single-output)	845	likely_PINN_variant_needs_primary_source_verification	supported_by_raw_source_supplied_expansion			none_registered	single_paper_candidate	eligible_unverified_candidate	Multiple input single-output
PT4D-0266	dmPINNs (data-driven and mechanism-based PINN)	848	likely_PINN_variant_needs_primary_source_verification	supported_by_raw_source_supplied_expansion		C023	hard_no_merge	paper_scoped_or_unresolved	eligible_unverified_candidate	data-driven and mechanism-based PINN
PT4D-0267	Physics_GNN (graph neural network PINN)	850,851	architecture_or_backbone_coupled_not_yet_a_type	supported_by_raw_source_supplied_expansion			none_registered	multi_paper_candidate_not_canonical	conditional_method_dimension_candidate	graph neural network PINN
PT4D-0268	PI-AstroDeconv	853	equation_or_application_specific_PINN_name	needs_primary_source_verification			none_registered	single_paper_candidate	conditional_source_specialization_candidate	
